Date,Open,High,Low,Close,Adj Close,Volume
2022-04-14,443.549988,444.730011,437.679993,437.790009,425.669739,97869500
2022-04-18,436.809998,439.750000,435.609985,437.970001,425.844696,66002500
2022-04-19,437.859985,445.799988,437.679993,445.040009,432.718964,77821000
2022-04-20,446.920013,447.570007,443.480011,444.709991,432.398163,65224400
2022-04-21,448.540009,450.010010,437.100006,438.059998,425.932220,85417300
2022-04-22,436.910004,438.079987,425.440002,426.040009,414.245026,132471800
2022-04-25,423.670013,428.690002,418.839996,428.510010,416.646637,119647700
2022-04-26,425.829987,426.040009,416.070007,416.100006,404.580231,103996300
2022-04-27,417.239990,422.920013,415.010010,417.269989,405.717773,122030000
2022-04-28,422.290009,429.640015,417.600006,427.809998,415.966034,105449100
2022-04-29,423.589996,425.869995,411.209991,412.000000,400.593689,145491100
2022-05-02,412.070007,415.920013,405.019989,414.480011,403.005005,158312500
2022-05-03,415.010010,418.929993,413.359985,416.380005,404.852448,100028200
2022-05-04,417.079987,429.660004,413.709991,429.059998,417.181427,144247900
2022-05-05,424.549988,425.000000,409.440002,413.809998,402.353607,172929100
2022-05-06,411.100006,414.799988,405.730011,411.339996,399.951996,151770800
2022-05-09,405.100006,406.410004,396.500000,398.170013,387.146637,155586100
2022-05-10,404.489990,406.079987,394.820007,399.089996,388.041107,132497200
2022-05-11,398.070007,404.040009,391.959991,392.750000,381.876648,142361000
2022-05-12,389.369995,395.799988,385.149994,392.339996,381.478027,125090800
2022-05-13,396.709991,403.179993,395.609985,401.720001,390.598358,104174400
2022-05-16,399.980011,403.970001,397.600006,400.089996,389.013458,78622400
2022-05-17,406.529999,408.570007,402.579987,408.320007,397.015564,83029700
2022-05-18,403.500000,403.799988,390.549988,391.859985,381.011292,117674500
2022-05-19,388.619995,394.140015,387.109985,389.459991,378.677765,98510700
2022-05-20,393.250000,397.029999,380.540009,389.630005,378.843079,131432200
2022-05-23,392.829987,397.730011,390.380005,396.920013,385.931213,76414900
2022-05-24,392.559998,395.149994,386.959991,393.890015,382.985077,91448800
2022-05-25,392.309998,399.450012,391.890015,397.369995,386.368744,91472900
2022-05-26,398.670013,407.040009,398.450012,405.309998,394.088898,82168300
2022-05-27,407.910004,415.380005,407.700012,415.260010,403.763428,84768700
2022-05-31,413.549988,416.459991,410.029999,412.929993,401.497986,95937000
2022-06-01,415.170013,416.239990,406.929993,409.589996,398.250458,86585800
2022-06-02,409.420013,417.440002,407.040009,417.390015,405.834534,79609600
2022-06-03,412.399994,414.040009,409.510010,410.540009,399.174133,71874300
2022-06-06,414.779999,416.609985,410.549988,411.790009,400.389526,57508900
2022-06-07,408.100006,416.220001,407.609985,415.739990,404.230133,59272400
2022-06-08,413.929993,415.820007,410.380005,411.220001,399.835327,64350000
2022-06-09,409.339996,411.739990,401.440002,401.440002,390.326019,86289800
2022-06-10,394.880005,395.779999,389.750000,389.799988,379.008301,132893900
2022-06-13,379.850006,381.809998,373.299988,375.000000,364.618073,170004900
2022-06-14,376.850006,377.940002,370.589996,373.869995,363.519318,104011800
2022-06-15,377.359985,383.899994,372.119995,379.200012,368.701782,125666800
2022-06-16,370.510010,370.940002,364.079987,366.649994,356.499237,134473300
2022-06-17,365.510010,369.380005,362.170013,365.859985,357.267731,111113900
2022-06-21,371.890015,376.529999,371.809998,375.070007,366.261475,76811900
2022-06-22,370.619995,378.720001,370.179993,374.390015,365.597504,90059400
2022-06-23,376.640015,378.829987,372.890015,378.059998,369.181244,79292100
2022-06-24,381.399994,390.089996,381.369995,390.079987,380.918915,98050300
2022-06-27,391.049988,391.359985,387.440002,388.589996,379.463928,66009600
2022-06-28,390.230011,393.160004,380.529999,380.649994,371.710388,86548900
2022-06-29,381.230011,382.269989,378.420013,380.339996,371.407654,65676000
2022-06-30,376.239990,380.660004,372.559998,377.250000,368.390259,112508300
2022-07-01,376.559998,381.700012,373.799988,381.239990,372.286560,74839700
2022-07-05,375.880005,381.980011,372.899994,381.959991,372.989655,81438000
2022-07-06,382.109985,385.869995,379.600006,383.250000,374.249359,70426200
2022-07-07,385.119995,389.829987,383.269989,388.989990,379.854523,64525900
2022-07-08,387.269989,390.640015,385.660004,388.670013,379.542084,72397800
2022-07-11,385.850006,386.869995,383.500000,384.230011,375.206360,58366900
2022-07-12,383.649994,386.160004,378.989990,380.829987,371.886200,62219200
2022-07-13,375.100006,381.920013,374.660004,378.829987,369.933105,84224600
2022-07-14,373.609985,379.049988,371.040009,377.910004,369.034790,89704800
2022-07-15,382.549988,385.250000,380.540009,385.130005,376.085205,79060400
2022-07-18,388.380005,389.089996,380.660004,381.950012,372.979889,63203600
2022-07-19,386.079987,392.869995,385.390015,392.269989,383.057526,78506000
2022-07-20,392.470001,396.260010,391.029999,394.769989,385.498779,71843800
2022-07-21,394.160004,398.839996,391.630005,398.790009,389.424408,64903900
2022-07-22,398.920013,400.179993,392.750000,395.089996,385.811310,72197300
2022-07-25,395.750000,396.470001,393.209991,395.570007,386.280029,53631500
2022-07-26,393.839996,394.059998,389.950012,390.890015,381.709930,52946400
2022-07-27,394.359985,402.880005,394.049988,401.040009,391.621552,82342100
2022-07-28,401.890015,406.799988,398.149994,406.070007,396.533417,73966600
2022-07-29,407.579987,413.029999,406.769989,411.989990,402.314362,87003700
2022-08-01,409.149994,413.410004,408.399994,410.769989,401.123047,69997500
2022-08-02,409.119995,413.000000,406.820007,408.059998,398.476715,63435400
2022-08-03,410.299988,415.679993,410.000000,414.450012,404.716644,67820600
2022-08-04,414.369995,415.089996,412.440002,414.170013,404.443207,45656600
2022-08-05,409.660004,414.149994,409.600006,413.470001,403.759644,56814900
2022-08-08,415.250000,417.619995,411.829987,412.989990,403.290894,53886100
2022-08-09,412.220001,412.750000,410.220001,411.350006,401.689453,44931800
2022-08-10,418.779999,420.140015,416.720001,419.989990,410.126495,68665700
2022-08-11,422.989990,424.950012,419.209991,419.989990,410.126495,59489700
2022-08-12,422.029999,427.209991,421.029999,427.100006,417.069550,61694500
2022-08-15,424.769989,429.410004,424.709991,428.859985,418.788177,54048300
2022-08-16,427.730011,431.730011,426.880005,429.700012,419.608459,59289000
2022-08-17,425.910004,429.500000,424.540009,426.649994,416.630066,63563400
2022-08-18,426.859985,428.609985,425.500000,427.890015,417.841003,49023200
2022-08-19,424.980011,425.260010,421.220001,422.140015,412.226013,68016900
2022-08-22,417.049988,417.230011,412.399994,413.350006,403.642456,77695600
2022-08-23,412.899994,415.420013,411.769989,412.350006,402.665955,49105200
2022-08-24,412.109985,415.109985,411.390015,413.670013,403.954926,49177800
2022-08-25,415.239990,419.559998,414.089996,419.510010,409.657776,50942300
2022-08-26,419.390015,419.959991,405.250000,405.309998,395.791260,103087000
2022-08-29,402.200012,405.839996,401.200012,402.630005,393.174225,65370800
2022-08-30,403.850006,404.100006,396.000000,398.209991,388.858063,85652400
2022-08-31,399.929993,401.239990,395.040009,395.179993,385.899200,76029700
2022-09-01,392.890015,396.779999,390.040009,396.420013,387.110077,78740100
2022-09-02,400.279999,401.559998,390.329987,392.239990,383.028229,99632100
2022-09-06,393.130005,394.119995,388.420013,390.760010,381.583008,76637400
2022-09-07,390.429993,398.589996,390.200012,397.779999,388.438049,70964200
2022-09-08,395.390015,400.859985,394.119995,400.380005,390.977051,80821700
2022-09-09,402.739990,407.510010,402.459991,406.600006,397.050995,76706900
2022-09-12,408.779999,411.730011,408.459991,410.970001,401.318329,69256300
2022-09-13,401.829987,403.100006,391.920013,393.100006,383.868042,122947100
2022-09-14,394.470001,396.200012,391.119995,394.600006,385.332794,85023700
2022-09-15,392.959991,395.959991,388.779999,390.119995,380.958008,87633800
2022-09-16,384.140015,386.250000,382.109985,385.559998,378.051697,103084800
2022-09-19,382.260010,388.549988,382.179993,388.549988,380.983459,73278500
2022-09-20,385.059998,386.119995,381.200012,384.089996,376.610352,77274900
2022-09-21,386.109985,389.309998,377.380005,377.390015,370.040833,106746600
2022-09-22,376.579987,378.299988,373.440002,374.220001,366.932587,89472600
2022-09-23,370.579987,370.619995,363.290009,367.950012,360.784668,122346900
2022-09-26,366.410004,370.209991,363.029999,364.309998,357.215515,92581200
2022-09-27,368.019989,370.399994,360.869995,363.380005,356.303650,108294100
2022-09-28,364.380005,372.299988,362.600006,370.529999,363.314423,110802200
2022-09-29,366.809998,367.109985,359.700012,362.790009,355.725159,112952300
